text,aug_text,label
i'm afraid of what the future has in store with overpopulation and unemployment.,i'm afraid i'll face overpopulation and unemployment in the future.,2
i was scared walkin home yesterday,yesterday i was scared to go home.,3
i never drink milk anymore because it made me sick once.,i don't drink milk anymore because it made me sick once.,2
i was scared this morning. i could not see out of my left eye,i was scared this morning. i couldn't see my left eye.,3
i was scared walking home the other day,i was scared to go home that day.,3
i am going skydiving for the first time and i am not sure what to expect,"the first time i jumped, i didn't know what to expect.",1
everytime a pretty girls looks at me its like i forget how to function.,"every time a pretty girl looks at me, it's like i forget how to function.",0
there is an owl that stares at me in my window.  i feel so scared when that happens.,there's an owl staring at my window.,3
i hate to sleep with the lights off. it is too scary for me.,i hate turning off the lights and sleeping. it's terrible for me.,2
"a man punched me on the subway last week, now i'm terrified to leave my house.","someone hit me on the subway last week, and now i'm afraid to leave my house.",2
i was always afraid to go to sleep when i was a kid. thought monsters were under the bed.,"when i was a kid, i was afraid to sleep and thought the monster was under the bed.",2
"it sounded like a big bomb went off the other night. honestly you can't tell if it's gunshots here, fireworks (even though illegal most of the year here) or a firebomb.",sounds like a bomb exploded that night.,3
i live in florida and was quite scared when the hurricane came over us!  i really didn't know what would happen.,"i lived in florida, and when the hurricane hit us, i was scared.",2
i had a job interview a month back that was very important to my career. i went in there extremely nervous. i guess that didn't show because i ended up getting the job.,"i had a job interview a month ago, which was very important to my career, and i was very nervous there, and i guess that didn't show up because i finally got the job.",1
i was scared the other day when i walked upon a snake in my backyard.,i was scared the other day when i walked on a snake in the backyard.,3
i recently started working out and i was very apprehensive my first day in the gym.,"i've been starting to work out lately, and i was very worried about my first day at the gym.",1
when my friend wanted to borrow money ,"when my friend wanted to borrow money,",1
i remember the first time i went into a haunted house. i was so scared i had my head down the whole time.,"i remember the first time i was in a haunted house, and i was scared, and i lost my head all the time.",3
i am supposed to be moving in with my boyfriend next month. i keep wondering if it's the right choice.,i'm moving in with my boyfriend next month.,1
"i remember the first time i asked a girl out. my heart was beating out of my chest. she said no, but i learned that ""no"" isn't the end of the world.","i remember the first time i asked a girl out, my heart jumped out of my chest, she said no, but i knew ""no"" wasn't the end of the world.",0
i woke up to a loud noise last night. someone was trying to break in.,i woke up last night. someone tried to break in.,3
everytime i order something  i really want it makes my anxiety go through the roof,"every time i order what i really want, it makes me nervous through the roof.",0
when my mother in law fell on ice ,"when my mother-in-law fell on the ice,",2
i'm scared because both of my parents will not be with me too much longer.,i'm scared because my parents won't be with me for long.,2
to start my new job ,start my new job.,0
i'm dreading the loss of my parents.,i'm afraid of losing my parents.,1
"i hate flying. something bad is going to happen, i feel it. i don't want to get on this flight.",i hate flying. something bad happens. i feel like i don't want to get on this plane.,3
my exam result is coming up next week. i have butterflies in my stomach now itself. this exam is so important to me,"my test results are coming up next week, and i have butterflies in my belly.",0
i was a bit nervous on my wedding day. would my wife really only be with just me for the rest of my life?,i was a little nervous on my wedding day. is my wife really going to spend the rest of my life with me,1
when it was dark in my house and something made a noise in the kitchen ,"when it was dark in my house, there was a noise in the kitchen.",2
i am sitting in my house right now. the power just went out because of this big storm!,i'm sitting at my house right now. power's out because of the storm!,2
"i'm currently not where i want to be in life, i'm broke, i'm unemployed, and i don't know if i have any future ahead of me.","i'm not where i want to live, i'm broke, i'm unemployed, i don't know if i have a future.",3
"when i was a child i was terrified of the basement. it is dark, black and cold","when i was a kid, i scared the basement, it was dark, dark and cold.",2
"right now in my life, i feel like i don't have a clear destination, nor do i have a stable position to start from.","now in my life, i feel like i don't have a clear destination, and i don't have a stable place to start from scratch.",0
"i was in a competition,tomorrow is the elimination stage",i was in the game. tomorrow is the elimination phase.,0
i just got my vacation approved. i leave next friday. i am getting real antsy about leaving.,"i just got my vacation approval, and i'm leaving next friday, and i'm very anxious about leaving.",0
i was fishing in a lake when an alligator swam right under my boat.,"i was fishing in the lake, and a crocodile was swimming under my boat.",2
i am expecting the reports from my doctor. i am not sure what is the matter with me and will find out.,i'm waiting for the doctor's report.,0
i was kayaking in the ocean this summer and i seen a great white shark swimming close by. he following me for about 30 minutes before swimming away.,"i was rowing in the middle of the sea this summer, and i saw a big white shark swimming around, and he was swimming with me for about 30 minutes.",3
i am almost done with law school. i cannot wait to graduate and start working.,"i almost finished law school, and i can't wait to graduate and get started.",0
i'm going on a date tonight.  i'm pretty nervous,i'm going on a date tonight. i'm nervous.,0
"the first time i donated blood, i instantly regretted signing up. i was so nervous of the big needle, but when i finally donated it was totally nothing.","when i first donated blood, i immediately regretted signing up, and i was nervous about the needle, but when i finally donated blood,",1
i was camping last weekend in a tent and i heard some animal walking outside our night one night. when i woke up we seen these large footprints that were nothing like any animal we've seen before.,"i was camping in a tent last weekend, and i heard one night when i woke up, and i heard some animals walking outside our night.",2
i went parachuting and had to use my secondary chute due to a malfunction.,i went to the parachute and had to use my second parachute because of the malfunction.,3
i am right now feeling aggravated by my daughter.,i feel like i'm being aggravated by my daughter.,0
"i'm trying to join the air force. it's exciting to think of the future, but it's also scary thinking of it. i don't know what to expect from basic and i don't know if i want to give up 4 years of my life.","i'm trying to join the air force and it's exciting to think about the future, but it's a terrible idea, and i don't know what i expect from the basics, and i don't know if i want to give up four years of my life.",0
i was startled by a snake in my yard a couple of days ago.,i was scared by a snake in the yard a few days ago.,3
i don't think i' going to like this semester. i didnt get any of the classes i want,i don't think i'm gonna like this semester. i don't get any classes i want.,2
"this is going to sound silly, but yesterday i realized when i went to change a diaper that i could not find a single baby wipe in the house. i didn't know what to do and did not have a car until my fiance gets home from work later that night. i was scared i wouldn't have a way to like.. change diapers!","but yesterday i realized that when i went to change diapers, i couldn't find a baby rubbing at home, and i didn't know what to do.",2
i was visiting a haunted house on a trip and i was really scared by all the jump scares.,"i visited the haunted house on a trip, scared by all the jump fears.",3
i am watching the new episode of castle rock. this show is so scary,i'm watching a new episode of the castle's rock.,3
i felt this way while waiting to see if i got into grad school.,"that's what i thought, waiting to see if i'm a graduate student.",1
i am cooking dinner for my boyfriend tomorrow for the first time,i'm making dinner for my boyfriend for the first time tomorrow.,2
i went out to get the mail and there was a snake right up against the house. i was freaked out.,i went out to get an e-mail. there was a snake in the house. i was scared.,2
i'm trying to be more careful with my money these days.,i've been trying to be more careful about my money.,1
i have felt this way while waiting for my son to be born.,i felt it while waiting for my son to be born.,1
i was out on a walk tonight and i thought i saw an alligator in the grass by me.  i thought i was going to get eaten,i went for a walk tonight. i thought i saw a crocodile on the grass. i thought i'd be eaten.,2
i can't wait to see the meg. it looks really good,i can't wait to see the pills. they look good.,0
i am feeling this way while i am preparing for grad school.,i felt that way when i was going to graduate school.,0
"after been beaten by a mosquito last night, i am very scared of sleeping in my room","after being beaten up by mosquitoes last night, i was so afraid to sleep in my room.",2
i am a bit worried about taking my sat test. i am afraid i will not do good. i never get the math questions right.,"i'm a little worried about going to my satellite test, and i'm afraid i can't do it right, and i'll never get the right math.",1
"i used to get so scared by the movie ""the village"" as a kid","when i was a kid, i was frightened by the movie village.",3
i was walking in the park when i heard a dog barking. when i looked in the dogs direction i saw it was running towards me so i ran as fast as i could.,"when i heard a dog barking, i walked around the park, and when i looked in the direction of the dog, i saw the dog coming towards me, so i ran as fast as i could.",3
i have my math test tomorrow and didn't study. i don't feel very good about it.,i have a math test tomorrow and i don't study.,0
ive been waiting for months for madden to come out. finally this friday i will be able to get it.,i finally got it this friday.,0
yesterday i saw a clown walking down the street. i am afraid of clowns. i thought he would start chasing after me.,"i saw a clown walking down the street yesterday, and i was afraid of clowns, and i thought he'd start chasing me.",3
"i have an exam tomorrow, but i'm at work pretty late.","i have an exam tomorrow, but i'm working late.",1
when i was waiting for my certification exam results.,"when i was waiting for the test results,",0
i stole some candy from party city when i was a kid. i was so scared that the cops were going to nab me.,"when i was a kid, i stole some candy from the party city.",2
i miss my dog. i wish i would've spent more time with her when she was alive.,i hope i'll spend more time with her when she's still alive.,0
i was so scared but i went skydiving! it was a great experience and i'm so glad i was able to overcome my fears.,"it's a great experience, and i'm glad i'm able to overcome my fears.",2
i am sick and need treatment.,i'm sick and i need treatment.,1
my dog has been acting kind of funny. i am worried that he has health issues. i hope he is ok.,i'm worried about his health problems. i hope he's okay.,0
i am so jittery about my new job tomororw.,i'm very disturbed about the new job.,0
i'm going to be across the ocean from my girlfriend for school.,i'm going to learn from my girlfriend across the ocean.,2
applied to another unit and got it.,apply to another unit and get it.,0
i am feeling uncomfortable in my body today. i am not sure why...but ever since my body changed so much in pregnancy..and i am having to work so hard to get it back to normal..somedays i am just uncomfortable and don't want to wear anything and i don't want to go out.,i don't know why... but since my body changed so much when i was pregnant i had to work hard to get back to normal... and sometimes i'm just uncomfortable and i don't want to wear anything.,0
i have my math final tomorrow. never been so nervous.,i've got my finals tomorrow. i've never been so nervous.,0
i was so afraid to go to sleep when i was a kid. i thought monsters were under the bed.,"when i was a kid, i was scared to sleep. i thought the monster was under the bed.",2
i was so scared to sleep when i was a little kid. i thought there were monsters in the closet.,"when i was a kid, i couldn't sleep. i thought there was a monster in the closet.",2
my exam results are coming back tomorrow and i am scared to look at them.,my test results will be back tomorrow. i can't watch them.,2
my kid has been staying late at school so much lately.,my kid's been at school for so long.,1
i start my new ob tomorrow. i am so nervous.,i'm starting my new obesity tomorrow.,0
i am so ready for this weekend. the kids are leaving and i get to do absolutely nothing,i'm ready for this weekend. the kids are leaving. i can't do anything.,0
i am worried about my cat. she is acting kind of strange. i hope she doesn't have an illness.,i'm worried about my cat. she's a little weird. i hope she's not sick.,0
there's thunderstorms in the forecast tonight. i hope it doesn't get too bad.,there's a thunderstorm on tonight's forecast. i hope it's not too bad.,3
i a little afraid to meet my boyfriends parents. i don't think we are meant to be anyway,i'm a little scared to see my boyfriend's parents. i don't think we're meant to be.,1
i saw a black cat the other day. i am convinced i will have something bad happen to me now. i always have bad luck.,i saw a black cat the other day.,3
i have to go to the doctor tomorrow. i hope i get a clean bill of health.,i have to see a doctor tomorrow. i hope i get a clean health certificate.,0
i have to call my landlord about being late on the rent. i really don't want to have this conversation.,i have to call my landlord about the late rent. i really don't want to talk to you about this.,1
i'm thinking of trying out a dating app. i don't know how i feel about meeting strangers from the internet though,i don't know how i feel about meeting strangers online.,1
i was going out on a blind date and just wasn't sure if it was a good idea or not.,i was dating. i wasn't sure it was a good idea.,1
i'm about to ride a roller coaster for the first time! i hope i don't die!,it's the first time i'm riding a roller coaster!,3
i'm meeting a new guy for dinner tonight. i hope everything goes well.,i'm having dinner with the new guy tonight. i hope everything goes well.,0
i was driving home from work late at night and noticed a car following me. they made every turn that i did. i was all alone and this was before cell phones.,i drove home after work at night and found a car following me.,2
i worked one job where i was always the last person to leave the building. i hated going into the empty parking lot by myself.,i work for a job and i'm always the last person to leave the building.,2
i could break my bones at any time!,i can break my bones any minute!,1
i am so scared i am going to mess up my speech in class next week,i'm scared. i'm gonna screw up my speech next week.,3
i stay away from frogs!,i'm away from the frogs!,3
i was on my first blind date!,my first date.,0
i watch scary movies with my daughter sometimes. i pretend to watch. i am too frightened.,"i watch horror movies with my daughter sometimes, and i pretend to watch, and i'm scared.",3
i run and hide from thunderstorms.,i hid from the thunderstorm.,3
"i swear my new house is haunted, im alwasy hearing footsteps.","i swear my new house was haunted, and i alwasy heard footsteps.",3
i saw a funnel cloud for the first time as a child. i was beyond scared.,"the first time i saw a funnel cloud in my childhood, i was scared.",3
i have a test next week,i have an exam next week.,0
i got asked if i wanted to go to this party in a shady part of town. i went anyway and it was a great time!,i was asked if i wanted to go to this party in the dark part of the city.,1
i felt terrified when a guy pulled a knife on me in amsterdam once.,i was scared when someone pointed a knife at me in amsterdam.,3
waiting for a package to arrive,waiting for the package to arrive.,0
i am ready for the foreigner reunion concert.,i'm ready for the alien reunion concert.,0
i do not like anything with wings.,i don't like things with wings.,2
"the company i work for, is currently undergoing down-sizing and there are multiple potential candidates that might leave",the companies for which i work are currently downsized and there are a number of potential candidates who may leave.,0
i am afraid that the russians are going to take over the usa.,i'm afraid the russians will take over.,2
i can not wait for my best friend to visit from germany.,i can't wait to see my best friend from germany.,0
i am worried i will not be able to go to my fathers birthday party.,i'm afraid i can't go to my father's birthday party.,2
taking kid to first day of school,first day of school with kids.,0
i thought someone was breaking i,i thought someone broke it.,2
i am anxious as i just put my washign away and i have an odd sock left over.,i'm worried because i just washed my face and i have weird socks left.,0
i had to walk through a shady part of town.,i had to walk through a dark place in town.,2
i felt bad when i saw a guy holding a jack knife ,i felt bad when i saw a guy with a knife.,3
i heard noises in the night. ,i heard voices at night.,2
i had a difficult job interview. i need a new job as i am unemployed.,i have a hard job interview. i need a new job because i'm unemployed.,1
i thought i saw a ghost last night.,i thought i saw a ghost last night.,2
i awoke to a tapping a tthe window last night,"i woke up last night, and i heard a knock on the window.",2
"last month, i had to give a presentation at a big research convention. i was really nervous!","last month, i had to make a speech at a major research conference, and i was very nervous!",1
i thought i saw an intruder in my room last week.,i thought i saw a guy in my room last week.,2
i thought someone was breaking in,i thought someone broke in.,2
i kept hearing odd sounds at night... i think there is a racoon in the attic!,i think there's a raccoon in the attic!,2
i have never been so afraid of anything more than death.,i've never been so afraid of death.,3
"i do not like being around large animals, especially bears.","i don't like big animals around, especially bears.",3
a man was chasing after me because i did not give him money.  i was scared for my life.,i'm afraid of my life.,2
i was scared walking home alone the other day,i was afraid i'd walk home alone that day.,3
it's been thundering and lightning all night!,thunder and lightning all night long!,3
i was scared to go home alone the other day,i was afraid i'd come home alone that day.,3
i survived a home invasion once years ago. several burglars broke in and were prowling around the house. i hide under the bed and had to stay super quiet until i was sure they were gone!,"i hid under the bed, had to keep super quiet until i was sure they were gone!",3
i think someone is breaking into my apartment right now,i think someone's breaking into my apartment now.,2
i just took an hiv test because i'm worried about my partner's fiedelity. i'm really nervous about the results.,"i just did a concussion test because i'm worried about my partner's hypocrisy, and i'm nervous about the results.",0
i don't want to go on this date.,i don't want to go to this date.,1
i found out the my girlfriend's mom had diead. i had to tell her the news myself since she didn't have any other family to tell her. i've been dreading having to actually say it.,"i found my girlfriend's mother dead, and i had to tell her that because she didn't have any other family to tell her.",1
yesterday a stranger tried to rob me ,a stranger tried to rob me yesterday.,2
i'm kinda iffy about this weekend,i'm a little nervous this weekend.,1
"yesterday, two gangs were fighting just in front of my home. it is a very scary situtation.","yesterday, two gangs fought in front of my house, a very terrible place.",3
a pit bull was chasing me as i was walking home.  i was so scared i would die.,"when i walked home, a bullfighter chased me, and i was afraid i'd die.",2
i was scared walking home the other night,i was afraid to walk home that night.,3
when i was a little kid i participated in a spelling bee.  i was nervous at first but ended up taking first place.,"when i was a kid, i was involved in spelling bees, and i was nervous at first, but i ended up first.",0
i've been a little nervous lately and i don't know why exactly.,i've been a little nervous lately. i don't know why.,1
i'm afraid to leave my current job (which i hate) because i might not be able to find work that i enjoy that pays well enough to live on.,"i'm afraid to leave my current job i hate it, because i may not be able to find a job.",2
i remember yesterday as a deadline for a project was approaching and i thought i wasn't going to be able to make it in time. ,"i remember yesterday, the deadline for a project was approaching, and i didn't think i'd make it in time.",0
i was startled the other day by a snake.,i was scared by the snake that day.,0
i was working on a house and a whole section of it was infested with roaches.  it was the scariest thing i've ever experienced with bugs.  i hate them!,i was working on a house full of cockroaches.,3
feeling a bit scared about the weekend. i have a hard time with my anxiety sometimes and i will be alone a lot this weekend.,"i'm sometimes anxious, and this weekend will be lonely.",1
i just received a job offer. i should be happy but there were some red flags in the interview. not sure if i should take it.,"i just got a job offer, and i should be happy, but there's some red flags in the interview, and i don't know if i should take it.",1
i'm looking forward to some fall weather.,i look forward to some autumn weather.,0
i rode on an airplane last week and there was so much turbulence! i was so on the edge!,i was on a plane last week and there was so much turmoil!,2
that is in my childhood at the game park,"when i was a kid, in a game park.",3
the horror movie kept me awake all night ,the horror movie keeps me up all night.,3
the other week my one year old daughter almost fell in the pool,"another week, my one-year-old daughter almost fell into the pool.",3
i found a brown recluse in my room this morning (a type of poisionous spider),i found a brown in my room this morning.,2
there was a giant spider in my bathroom. i hate spiders!,there's a giant spider in my bathroom. i hate spiders!,2
"i was driving along a lonely street,however i've heard that some notorious hoodlums hang out there","i was driving in a lonely street, even though i heard some infamous hooligan hanged there.",2
i am receiving my work evaluation tomorrow. i am very nervous waiting for the results.,"i'm going to take my job evaluation tomorrow, and i'm very nervous to wait for the results.",0
to this day i am still frightened to go near a cemetery. i just get a bad feeling about them,"until today, i'm still afraid to get close to a graveyard, and i just feel bad about them.",2
there's a bad storm coming in tonight. i'm nervous about the damage it might do.,the storm is coming tonight. i'm nervous about the damage it could cause.,0
i am having my first baby; a boy.  i hear all these different labor stories that aren't exactly reassuring!  ,"i hear all these different work stories, not entirely reassuring!",1
"i really dont know what to expect after all, i've done my best, ill leave the rest to fate","i really don't know what to expect after all, i've done my best to get sick and make the rest of my destiny.",1
"really afraid of flying next week, it's been a while since i've been on a plane!",i haven't been on a plane in a long time!,2
"last night my wife woke me up in the middle of the night screaming becasue she was having a nightmare.  it scared me, and then she jsut went back to bed like it was nothing","last night, my wife woke me up in the middle of the night, and she screamed in the middle of the night, and she was having nightmares, which scared me, and then she went back to bed, like nothing happened.",3
i was worried about driving home tonight. a lot of people were swerving,i'm worried about driving home tonight. a lot of people turn around.,2
its storming really badly herer and there were branches blown onto the street when i was driving home.,"when i drove home, the branch was blown up on the street.",3
this afternoon our neighbors dog got loose and he is very aggressive. the kids were outside playing in the yard. i didn't know what to do! my heart was racing..,"this afternoon, our neighbour's dog was loose, and he was very aggressive. the kids were out in the yard playing. i don't know what to do! my heart is beating fast.",2
when i don't know what's going to happen it gives me so much stress,"when i don't know what's going to happen, it's too stressful.",0
i rented a big uhaul truck to move to a new house.  the truck is huge and i am quite nervous to drive it!,"i rented a luxury truck to move to a new house. the truck was big, i was nervous!",1
i was nervous going to the doctor today. it had been awhile,i was nervous when i went to the doctor today. i haven't seen you in a long time.,1
i was pretty nervous today going to the gym. there were a lot of people there,i was nervous when i went to the gym today. there were a lot of people there.,0
i don't like the feeling of the unknown,i don't like the feeling of the unknown.,0
i was nervous this morning driving. it was raining hard,i was nervous when i was driving this morning. it was raining a lot.,0
the alarm at my work was going off while i was closing up.  and the cops came by.,"when i closed the door, the alarm rang for my job. the police came.",3
i was nervous going on a first date last weekend. i thought about not going,i was nervous last weekend on my first date. i don't think so.,1
i saw a man with a gun in his car last week. it definitely scared me,last week i saw a guy with a gun in his car and scared the shit out of me.,3
i was nervous going to meet this girl. it was a blind date,i was nervous to see this girl. it was a blind date.,1
i had to have an mri done on my head due to some medical issues and i was nervous about the results.,"because of some medical problems, i had to do a virus on my head, and i was nervous about the results.",3
"i am afraid of how the nintendo switch has been doing recently, a lot of games have been delayed or cancelled",many games have been postponed or cancelled.,2
i was a little nervous going to this job interview. i did not know what to expect,i was a little nervous at the interview. i don't know what to expect.,0
i was scared over the weekend. all it did was rain and storm,i've been scared all weekend. it's just rain and storm.,2
"i used to be super scared of horror movies, but once i started watching them with other people, i got okay with it","i used to be very afraid of horror movies, but once i started watching them with someone else,",3
i feel a bit nervous to return to florida.,i'm a little nervous back in florida.,1
"i am anxious about this upcoming season for the eagles, who knows what will happen",i'm worried about the coming eagle season. who knows what's gonna happen,0
"i am scared carson wentz will never be the same after his injury, it was brutal",i'm afraid carson worz will never change when he's hurt.,2
i wish my surgery for my back was today not in a month.,i hope my back surgery isn't in a month today.,0
"i am so scared of horror movies, it is my most hated genre by far","i'm so scared of horror movies, it's my worst genre ever.",3
i am unsure of how my future is going to turn out.,i'm not sure what my future will be like.,0
"last week, when i was going to the office, i stopped by a cafe to get a coffee. there i saw a young man watching angrily at me. he even has a gun in his hands. i was very much frightened.","last week when i went to the office, i went to the café for coffee, and i saw a young man looking at me angry, and he even had a gun in his hand, and i was scared.",2
the rainy weather makes me nervous. i hate driving in it,rainy weather makes me nervous. i hate driving.,0
"in the park, i was attacked by a group of young teenagers. i am still shocked.","in the park, i was attacked by a group of teenagers, and i was still shocked.",3
"yesterday, my mom came home late. i was very worried. i prayed until she came home.","my mom came home late yesterday, and i was worried, and i prayed until she came home.",1
i was a little nervous going to the doctor this morning. i did not feel like going,i was a little nervous when i went to the doctor this morning. i don't want to go.,0
getting my roof replaced. it's so expensive.,change my roof. it's too expensive.,2
i'm so scared of big spiders!,i'm scared of spiders!,3
my health isn't good i'm scared to go see the doctor,i'm not in good health. i'm afraid to go to a doctor.,2
i damaged my car yesterday. i am so worried about how much it will cost to repair it.,i broke my car yesterday. i'm worried about how much it costs to fix it.,2
my son likes to hit his head on things when he is upset. i think he might realy hurt himself,my son likes to hit his head when he's upset. he might really hurt himself.,2
i am feeling quite a lot of trepidation about the weekend coming up. it might involve seeing someone i am kind of involved with and i am not ready to see them again.,"i'm very shocked by the coming weekend, which may involve seeing me having some relationship with someone and i'm not ready to see them again.",1
i'm going sky diving and kind of terrified.,i'm going to dive. i'm scared.,1
i am a bit scared for the weekend to come. i don't know what will happen between me and another person and i hate the unknown.,i don't know what's going to happen between me and someone else.,2
my thermostat is out of control. feels like winter here.,my thermostat's out of control. it feels like winter here.,0
i can't wait until everyone is back in school. including the neighbors kids. its too loud around here,"i can't wait to get everyone back to school, including the neighbor's kids.",0
i ran out of gas while traveling across state and had no idea where i was.,i was out of gas on an interstate trip. i don't know where i am.,3
there have been many instances of attempted abduction in my area. i hate when my wife and son are out without me,i hate my wife and son without me.,2
i was scared going home alone the other night,i was afraid i'd come home alone that night.,2
i am so scared right now.  i just heard a crashing noise in my back room.,i'm scared right now. i heard a noise in the back room.,2
i cant wait to see if i got the promotion at work,i can't wait to see if i got a promotion at work.,0
today a swarm of wasps was chasing after me.  i was so scared.,a bunch of bumblebees are chasing me today. i'm scared.,3
i go on vacation tomorrow.. i hope  i packed everything i need,i'm going on vacation tomorrow. i hope i pack everything i need.,0
i heard a noise downstairs in my kitchen.  i am home alone and i am scared to go see what it was,"i heard something downstairs in the kitchen, and i was home alone, and i couldn't take a look at it.",2
"the new madden came out today, i was so amped for it",the new madman came out today. i'm so excited.,0
i have my final exam tomorrow. i am so nervous!,i'm taking my finals tomorrow. i'm so nervous!,0
i took a medical test today.  i am so nervous to find out the results.,i did a medical test today. i was nervous to find out.,0
i saw the scariest movie the other day.  i was so frightened. ,i saw the worst movie i've ever seen in the last few days. i'm scared.,2
i have my final physics exam tomorrow. i am so nervous.,i have a final physics exam tomorrow. i'm nervous.,0
i went back to college as an adult.  it was surreal seeing all the  young kids around me.,"i went back to college as an adult, and all the kids around me were so realistic.",0
i kept hearing odd sounds all night... it turned out to be a racoon in the attic,i heard weird sounds all night... and it turned into a raccoon in the attic.,2
"i received a call a few months ago that said my dad was in the er.  he had had a stroke, but was given medicine really fast and he is ok and back at work.","a few months ago, i got a call saying my dad was in the operating room, and he had a stroke, but it worked pretty fast.",3
i never could go to sleep as a kid. too many monsters in the closet!,i couldn't sleep when i was a kid. too many monsters in the closet!,3
i received a letter from the irs saying i didn't pay my taxes.  i was so afraid to read it.,i got a letter from the irs saying i didn't pay my taxes.,3
i think i'm going to try a dating app. i'm worried about being murdered though.,i think i'll try a dating app. i'm afraid of being murdered.,1
i got a job offer at a different company and the benefits sound good but i'm not sure if i should take it,"i got a job in a different company and it sounds good, but i'm not sure if i should accept it.",1
i was always afraid to go to sleep as a kid. i always thought there were monsters in my closet!,"when i was a kid, i was afraid to sleep. i always thought i had monsters in my closet!",2
i am waiting for an important package.  i am worried if i will get it.,i'm waiting for an important package. i'm worried if i can get it.,0
"my husband was up for a big promotion.  we waited a long time, but finally it came through.","my husband was promoted. we waited a long time, but we survived.",0
i am rewatching game of throne. i always get scared when there are white walkers,i'm looking at the game of the throne. i'm always afraid when there's a white walker.,2
i am so afraid to break p with my boyfriend i dont want to break his heart,i'm afraid of breaking up with my boyfriend. i don't want to break his heart.,3
i am afraid to leave my house at night,i'm afraid to leave my house at night.,2
i am not so sure about my daughters new school. they don't even have to wear backpacks,i'm not sure about my daughters' new school. they don't even have to carry their backpacks.,1
i get scared when meeting new people,i was scared when i met a new guy.,3
i do not like being in small spaces.,i don't like being in space.,2
someone was looking at me through my window.  i was so scared when it happened.,i was scared when someone looked at me out the window.,3
 i always hear crazy noises in my house.,i always hear crazy noises in my house.,3
my friends tried to convince me to jump into the lake.,my friend tried to convince me to jump into the lake.,1
i really have a fear of germs.,i'm really scared of bacteria.,2
i really do not want to go visit my dad.,i really don't want to see my dad.,1
i hate hate hate riding on trains!,i hate riding on trains!,2
i was in my first car accident.,my first accident.,3
i thought i was being broken into last night.i moved into a new house yesterday,i thought i was broken into last night. yesterday i moved into a new house.,3
i saw a very scary movie last night and it had me freaked out.,last night i saw a very scary movie and scared me.,3
"every night, around midnight, i hear terrible noises coming from the woods outside of my home.","every night, around midnight, i heard terrible noise coming from the woods from outside my house.",3
"my friend wants to go to a horror film this weekend, but they usually freak me out.","my friends wanted to see a horror movie this weekend, but they usually scared the shit out of me.",2
there was a wasp in my room this morning when i got up,"when i woke up this morning, i had a wasp in my room.",0
i was opening the results of my degree last month and i was really worried i hadn't done well. i had worked really hard and put a lot of effort in.,"i'm worried i'm not doing well, and i'm working hard, and i'm putting a lot of energy into it.",1
i am really scared of spiders. the other day there were four spiders in my house. i was all alone.,i'm really scared of spiders. i had four spiders in my house that day.,3
i have an interview tomorrow and i just keep thinking i will perform badly in it.,i'm doing an interview tomorrow. i always thought i'd be bad.,0
i was scared walking home alone,i'm afraid i'll walk home alone.,2
tehre was a wasp in my room this morning,tehre was a wasp in my room this morning.,0
a wasp was in my room this morning.,i had a wasp in my room this morning.,2
i have a doctors appointment tomorrow. i am afraid of what they might say.,i have a doctor appointment tomorrow. i'm afraid they'll say something.,2
i saw this scary movie the other day that made me jump out of my chair! i had to sleep with the lights on!,i watched this horror movie that day and i jumped off the chair!,3
last week i left home late for work. on my whole commute to work i was super worried that i was going to get there late.,last week i came home late from work. i was so worried i'd be late.,3
i have an important job interview this week,i have a very important job interview this week.,1
i hae an important job interview this week,this week's interview is very important.,1
i thought i saw a ghost in my house last night.,i thought i saw a ghost at my house last night.,2
i wanted to order this miracle cure online but dont know if i should,"i'd like to order this miracle therapy online, but i don't know if i should.",1
there was a wasp in my room this morning,i had a wasp in my room this morning.,0
there was a wasp in my room this mornnig,there's a wasp in my room.,0
i saw a strange man on the street.,i saw a strange man on the street.,2
my pregnant girlfriend fell down some stairs last week. she was fine but we were really worried that we were going to lose the baby!,"my pregnant girlfriend fell down the stairs last week, and she's fine, but we're really worried about losing her baby!",3
i took a test for my class last week. i didn't prepare for it at all. i'm so nervous waiting for the results to come back!,"i took my exam last week, and i wasn't prepared for it.",0
my friend wants to take me to a haunted house at the carnival this weekend. i really hate haunted house. but i know my friend really likes them. i'm worried about having to go through it.,"my friend wants to take me to the carnival haunted house, and i really hate the haunted house.",1
i have a big test next week and i am super nervous.,i'm gonna do a big test next week. i'm so nervous.,2
my girlfriend just took a pregnancy test. she thinks she might be pregnant. we want a baby so bad. waiting for the results was very nerve wracking.,"my girlfriend just had a pregnancy test, and she thinks she's pregnant.",0
i am expecting a friend that i haven't seen in years to come over tomorrow. i'm a bit nervous about seeing him and how much may have changed since the last time.,i'm looking forward to seeing a friend i haven't seen in years and i'm a little nervous about seeing him tomorrow.,0
i heard a noise outside my window last night that sounded like someone tapping on the window. i was terrified. it turned out to be a bird on a tree limb.,last night i heard something out of the window. it sounded like someone was knocking on the window. i was scared.,2
i'm going to an amusement park tomorrow. i don,i'm going to the amusement park tomorrow.,2
"i have a court case coming up against someone who committed fraud against me. even though i'm sure i have enough evidence, i'm nervous that things won't go my way.","although i'm sure i have enough evidence, i'm worried that things won't go my way.",0
i found a spider in my bathroom.... ive never ran so fast in my life!,i found a spider in the bathroom... and i've never run so fast in my life!,3
a man approached me after i got out of my car in a shopping center parking lot.,"after i got off the parking lot at the mall, a man came to me.",2
